datetime,heat_demand_kW,db_temp_C,rel_humidity_pct,wind_mps,building_type
2020-01-01 01:00:00,2.874583851977957,12.0,94,5.7,bungalow
2020-01-01 02:00:00,2.5908936651502184,12.0,94,6.2,bungalow
2020-01-01 03:00:00,2.5154854267706317,13.0,82,7.7,bungalow
2020-01-01 04:00:00,2.395699360831493,12.0,94,8.2,bungalow
2020-01-01 05:00:00,2.4124380922433937,12.0,88,7.2,bungalow
2020-01-01 06:00:00,2.4899888511161286,12.0,88,8.2,bungalow
2020-01-01 07:00:00,2.496659689970116,12.0,88,8.2,bungalow
2020-01-01 08:00:00,0.3915305401345064,12.0,88,9.3,bungalow
2020-01-01 09:00:00,0.5855853346856441,12.0,82,7.7,bungalow
2020-01-01 10:00:00,0.5070504844449556,13.0,82,8.8,bungalow
2020-01-01 11:00:00,0.3381842979815822,13.0,82,7.7,bungalow
2020-01-01 12:00:00,0.26203732309139555,13.0,88,8.2,bungalow
2020-01-01 13:00:00,0.26576955269195623,13.0,88,8.2,bungalow
2020-01-01 14:00:00,0.2559152893994546,13.0,88,8.8,bungalow
2020-01-01 15:00:00,0.21888687719409264,13.0,88,7.2,bungalow
2020-01-01 16:00:00,0.334751008978533,13.0,82,8.2,bungalow
2020-01-01 17:00:00,0.4703241353898316,12.0,88,5.7,bungalow
2020-01-01 18:00:00,0.633367602394803,12.0,88,3.6,bungalow
2020-01-01 19:00:00,0.742368110145475,12.0,88,4.6,bungalow
2020-01-01 20:00:00,0.774017038404246,12.0,88,4.6,bungalow
2020-01-01 21:00:00,0.7979066763760396,11.0,94,3.6,bungalow
2020-01-01 22:00:00,0.9083995520907888,10.0,93,3.6,bungalow
2020-01-01 23:00:00,1.1096548213547097,11.0,87,3.1,bungalow
2020-01-02 00:00:00,3.3249147330865707,10.0,93,3.6,bungalow
2020-01-02 01:00:00,3.0784353475693473,10.0,93,4.1,bungalow
2020-01-02 02:00:00,2.976505836433808,10.0,93,4.1,bungalow
2020-01-02 03:00:00,2.9412323408065326,11.0,87,3.6,bungalow
2020-01-02 04:00:00,2.8235882721701087,11.0,94,3.6,bungalow
2020-01-02 05:00:00,2.7227967404065083,9.0,93,4.6,bungalow
2020-01-02 06:00:00,2.890090987444348,9.0,93,5.7,bungalow
2020-01-02 07:00:00,3.204442780974845,8.0,93,5.1,bungalow
2020-01-02 08:00:00,1.024668961442535,8.0,93,7.2,bungalow
2020-01-02 09:00:00,1.4285963962178232,9.0,87,5.7,bungalow
2020-01-02 10:00:00,1.2876478713221797,9.0,87,9.3,bungalow
2020-01-02 11:00:00,1.1012993492279761,10.0,87,8.2,bungalow
2020-01-02 12:00:00,0.8725654958048685,10.0,87,9.3,bungalow
2020-01-02 13:00:00,0.7474401991701355,10.0,82,7.2,bungalow
2020-01-02 14:00:00,0.8062635505063159,10.0,82,6.7,bungalow
2020-01-02 15:00:00,0.913161179557657,9.0,93,5.7,bungalow
2020-01-02 16:00:00,1.0678602012045235,8.0,93,4.6,bungalow
2020-01-02 17:00:00,1.4250167621719863,8.0,87,5.7,bungalow
2020-01-02 18:00:00,1.5683226554735876,8.0,87,6.7,bungalow
2020-01-02 19:00:00,1.7737615884944702,8.0,87,7.2,bungalow
2020-01-02 20:00:00,1.860994055207807,8.0,81,6.7,bungalow
2020-01-02 21:00:00,1.9195210290795577,9.0,81,6.7,bungalow
2020-01-02 22:00:00,1.8729505643837088,8.0,87,7.2,bungalow
2020-01-02 23:00:00,1.908800894107384,9.0,81,8.2,bungalow
2020-01-03 00:00:00,4.210496253768608,9.0,81,8.2,bungalow
2020-01-03 01:00:00,3.8461158339826618,9.0,81,7.7,bungalow
2020-01-03 02:00:00,3.6836217490343275,9.0,76,7.7,bungalow
2020-01-03 03:00:00,3.6351236535251488,8.0,81,7.2,bungalow
2020-01-03 04:00:00,3.692412836251194,8.0,81,7.7,bungalow
2020-01-03 05:00:00,3.8836290320929985,8.0,81,6.7,bungalow
2020-01-03 06:00:00,3.960518913878186,8.0,76,10.8,bungalow
2020-01-03 07:00:00,3.975803469267814,7.0,87,5.7,bungalow
2020-01-03 08:00:00,1.6020539680815857,7.0,81,8.8,bungalow
2020-01-03 09:00:00,2.1058785617506364,7.0,81,6.2,bungalow
2020-01-03 10:00:00,2.0413526771793395,8.0,81,7.2,bungalow
2020-01-03 11:00:00,1.7391386008339689,9.0,71,10.3,bungalow
2020-01-03 12:00:00,1.3993233596890835,9.0,76,10.8,bungalow
2020-01-03 13:00:00,1.227301647878259,9.0,71,10.3,bungalow
2020-01-03 14:00:00,1.1849266561073197,9.0,71,9.8,bungalow
2020-01-03 15:00:00,1.2703145959286124,9.0,71,6.7,bungalow
2020-01-03 16:00:00,1.5515878842168647,8.0,76,5.1,bungalow
2020-01-03 17:00:00,1.868143529611772,7.0,81,5.7,bungalow
2020-01-03 18:00:00,2.1488513972311476,8.0,81,6.7,bungalow
2020-01-03 19:00:00,2.19307650174432,8.0,76,6.2,bungalow
2020-01-03 20:00:00,2.165597762284297,8.0,81,6.7,bungalow
2020-01-03 21:00:00,2.2097625226311832,7.0,81,5.7,bungalow
2020-01-03 22:00:00,2.3399485768712935,7.0,87,5.7,bungalow
2020-01-03 23:00:00,2.4486570419181337,7.0,87,5.1,bungalow
2020-01-04 00:00:00,4.808657890883172,6.0,87,5.7,bungalow
2020-01-04 01:00:00,4.5804035688892775,6.0,93,4.6,bungalow
2020-01-04 02:00:00,4.485424815680724,6.0,93,4.1,bungalow
2020-01-04 03:00:00,4.453003165615142,5.8,93,5.7,bungalow
2020-01-04 04:00:00,4.4267566119750414,5.0,93,4.6,bungalow
2020-01-04 05:00:00,4.450702708497275,3.3,100,5.1,bungalow
2020-01-04 06:00:00,4.627864293352555,2.2,100,4.1,bungalow
2020-01-04 07:00:00,4.86590903966805,2.0,93,2.6,bungalow
2020-01-04 08:00:00,2.732743606944523,2.1,86,2.1,bungalow
2020-01-04 09:00:00,3.203107700095976,1.8,86,2.6,bungalow
2020-01-04 10:00:00,3.2613932015711122,2.0,80,4.1,bungalow
2020-01-04 11:00:00,3.2245496621947045,3.0,74,3.1,bungalow
2020-01-04 12:00:00,2.973922367697487,3.2,64,5.7,bungalow
2020-01-04 13:00:00,2.8044639598643406,4.0,59,5.7,bungalow
2020-01-04 14:00:00,2.691094601512495,4.1,68,6.7,bungalow
2020-01-04 15:00:00,2.661241872482643,3.0,63,6.7,bungalow
2020-01-04 16:00:00,3.086151314080596,3.0,73,6.2,bungalow
2020-01-04 17:00:00,3.48200898185985,2.4,72,7.2,bungalow
2020-01-04 18:00:00,3.6844486523580984,1.9,72,5.7,bungalow
2020-01-04 19:00:00,3.910139396602861,2.0,79,6.2,bungalow
2020-01-04 20:00:00,4.023684679848605,1.9,86,9.3,bungalow
2020-01-04 21:00:00,4.0592647177369505,1.7,86,9.3,bungalow
2020-01-04 22:00:00,4.123142436707888,1.8,86,7.2,bungalow
2020-01-04 23:00:00,4.180009021668958,1.8,86,7.7,bungalow
2020-01-05 00:00:00,6.707962511061904,2.0,86,8.8,bungalow
2020-01-05 01:00:00,6.289726469050299,2.3,93,7.7,bungalow
2020-01-05 02:00:00,6.012002115949216,2.4,93,7.7,bungalow
2020-01-05 03:00:00,5.9395875688001984,2.7,93,8.8,bungalow
2020-01-05 04:00:00,5.866632797935908,2.9,93,7.2,bungalow
2020-01-05 05:00:00,5.777399299673382,2.9,93,7.7,bungalow
2020-01-05 06:00:00,5.7238729473604,2.9,87,7.2,bungalow
2020-01-05 07:00:00,5.699542017049677,2.9,87,8.8,bungalow
2020-01-05 08:00:00,3.078916036102092,3.0,93,5.1,bungalow
2020-01-05 09:00:00,3.4939057659146147,2.8,93,4.6,bungalow
2020-01-05 10:00:00,3.323577971172481,3.0,87,5.1,bungalow
2020-01-05 11:00:00,2.975134674501643,4.0,87,4.1,bungalow
2020-01-05 12:00:00,2.5381782624436746,4.5,75,4.9,bungalow
2020-01-05 13:00:00,2.165576994211859,5.0,64,5.7,bungalow
2020-01-05 14:00:00,1.9183257001494327,5.0,59,4.6,bungalow
2020-01-05 15:00:00,1.8932345822270316,4.0,64,3.6,bungalow
2020-01-05 16:00:00,2.3542769853421377,3.5,73,2.1,bungalow
2020-01-05 17:00:00,2.7854631185866023,2.4,85,2.6,bungalow
2020-01-05 18:00:00,3.086222861483686,1.6,85,3.6,bungalow
2020-01-05 19:00:00,3.348708182692985,1.1,85,2.1,bungalow
2020-01-05 20:00:00,3.511866833537962,0.1,85,3.1,bungalow
2020-01-05 21:00:00,3.719849461565015,-2.0,92,3.1,bungalow
2020-01-05 22:00:00,4.082696330062121,-2.0,85,3.6,bungalow
2020-01-05 23:00:00,4.330921280077085,-1.0,78,3.1,bungalow
2020-01-06 00:00:00,6.734830769563579,-2.0,85,2.6,bungalow
2020-01-06 01:00:00,6.5139710587529525,-2.0,92,3.1,bungalow
2020-01-06 02:00:00,6.55975856162266,-1.0,85,2.6,bungalow
2020-01-06 03:00:00,6.478290023420549,-2.0,92,2.1,bungalow
2020-01-06 04:00:00,6.513281153906999,-2.0,92,0.5,bungalow
2020-01-06 05:00:00,6.60603416514389,-3.0,92,2.1,bungalow
2020-01-06 06:00:00,6.793302903270302,-2.0,92,3.6,bungalow
2020-01-06 07:00:00,6.853840620251711,-1.0,85,4.6,bungalow
2020-01-06 08:00:00,4.022891896978914,-1.0,85,2.6,bungalow
2020-01-06 09:00:00,4.399404965598423,1.0,72,4.1,bungalow
2020-01-06 10:00:00,4.184500971463254,1.2,73,5.7,bungalow
2020-01-06 11:00:00,3.9360440576860096,2.0,73,6.2,bungalow
2020-01-06 12:00:00,3.8008884942726633,2.0,73,8.8,bungalow
2020-01-06 13:00:00,3.7414718245511533,2.3,100,7.2,bungalow
2020-01-06 14:00:00,3.727144072757259,2.0,93,10.3,bungalow
2020-01-06 15:00:00,3.772396844170255,3.0,87,9.8,bungalow
2020-01-06 16:00:00,3.7247914234656676,4.0,87,9.3,bungalow
2020-01-06 17:00:00,3.5522626943426028,4.0,100,8.2,bungalow
2020-01-06 18:00:00,3.439210665612292,5.0,93,7.7,bungalow
2020-01-06 19:00:00,3.296106544264708,5.0,93,5.7,bungalow
2020-01-06 20:00:00,3.308032912477895,6.0,87,8.2,bungalow
2020-01-06 21:00:00,3.279385640704448,5.0,87,7.7,bungalow
2020-01-06 22:00:00,3.2984297911253435,4.0,81,7.2,bungalow
2020-01-06 23:00:00,3.508169480122289,4.0,87,7.2,bungalow
2020-01-07 00:00:00,6.075179953997265,4.0,81,8.2,bungalow
2020-01-07 01:00:00,5.657702003907194,3.0,81,5.7,bungalow
2020-01-07 02:00:00,5.524738070430718,3.0,81,8.2,bungalow
2020-01-07 03:00:00,5.576165303315925,3.0,74,7.7,bungalow
2020-01-07 04:00:00,5.563804159672564,2.0,80,6.2,bungalow
2020-01-07 05:00:00,5.635466535710416,2.0,87,5.1,bungalow
2020-01-07 06:00:00,5.699437371907726,2.0,80,7.2,bungalow
2020-01-07 07:00:00,5.720265198884696,2.0,80,7.7,bungalow
2020-01-07 08:00:00,3.130918988659977,2.0,80,7.7,bungalow
2020-01-07 09:00:00,3.5713566288027145,2.0,93,6.7,bungalow
2020-01-07 10:00:00,3.461774506135601,3.0,74,7.7,bungalow
2020-01-07 11:00:00,3.0957781475218726,4.0,69,8.8,bungalow
2020-01-07 12:00:00,2.673155652379461,4.0,69,9.3,bungalow
2020-01-07 13:00:00,2.4654220087784036,4.0,69,8.2,bungalow
2020-01-07 14:00:00,2.4236145684186305,4.0,69,8.8,bungalow
2020-01-07 15:00:00,2.4820297533363975,4.0,75,6.7,bungalow
2020-01-07 16:00:00,2.6456929930284843,3.0,87,6.7,bungalow
2020-01-07 17:00:00,3.1340064145077062,2.4,100,4.1,bungalow
2020-01-07 18:00:00,3.436773137500988,1.9,93,4.6,bungalow
2020-01-07 19:00:00,3.5867191276681676,2.0,87,2.6,bungalow
2020-01-07 20:00:00,3.7033804593601167,1.4,93,2.6,bungalow
2020-01-07 21:00:00,3.8270452350778976,1.4,93,7.7,bungalow
2020-01-07 22:00:00,3.928906087707252,1.0,93,4.1,bungalow
2020-01-07 23:00:00,4.035675761046629,1.0,93,3.6,bungalow
2020-01-08 00:00:00,6.610225332859166,1.3,93,3.6,bungalow
2020-01-08 01:00:00,6.170487173865983,2.0,87,4.1,bungalow
2020-01-08 02:00:00,5.8346521699695,2.0,87,5.7,bungalow
2020-01-08 03:00:00,5.750518377192081,2.0,93,5.1,bungalow
2020-01-08 04:00:00,5.695629152391614,3.0,93,5.1,bungalow
2020-01-08 05:00:00,5.54507604679483,3.0,93,7.7,bungalow
2020-01-08 06:00:00,5.435493558083863,4.0,93,7.2,bungalow
2020-01-08 07:00:00,5.299773113356924,5.0,100,8.8,bungalow
2020-01-08 08:00:00,2.4960983232899134,6.0,93,7.7,bungalow
2020-01-08 09:00:00,2.768688710468563,7.0,93,9.3,bungalow
2020-01-08 10:00:00,2.6349553839025552,7.0,100,8.8,bungalow
2020-01-08 11:00:00,2.5429991564865797,8.0,93,8.8,bungalow
2020-01-08 12:00:00,2.408057656471771,8.0,100,9.3,bungalow
2020-01-08 13:00:00,2.343528483285088,7.0,87,6.2,bungalow
2020-01-08 14:00:00,2.516723669527988,8.5,93,4.1,bungalow
2020-01-08 15:00:00,2.4474674068846642,6.0,93,5.7,bungalow
2020-01-08 16:00:00,2.554963621345338,6.0,87,5.7,bungalow
2020-01-08 17:00:00,2.656466003921279,6.0,87,4.6,bungalow
2020-01-08 18:00:00,2.6492655621744285,5.0,81,5.7,bungalow
2020-01-08 19:00:00,2.7532735993012833,5.0,81,7.7,bungalow
2020-01-08 20:00:00,2.8259843226477153,4.0,81,6.2,bungalow
2020-01-08 21:00:00,3.174517215964381,4.3,87,5.1,bungalow
2020-01-08 22:00:00,3.2640094566142386,4.1,87,7.2,bungalow
2020-01-08 23:00:00,3.2602867676844687,3.0,87,7.7,bungalow
2020-01-09 00:00:00,5.853909006521261,3.0,87,8.2,bungalow
2020-01-09 01:00:00,5.588057553592282,3.0,87,5.1,bungalow
2020-01-09 02:00:00,5.335029868926777,3.0,87,7.2,bungalow
2020-01-09 03:00:00,5.280835908662902,3.0,81,6.2,bungalow
2020-01-09 04:00:00,5.257624623165812,3.4,87,5.7,bungalow
2020-01-09 05:00:00,5.196650424269781,3.0,87,4.1,bungalow
2020-01-09 06:00:00,5.196585532507903,3.3,87,4.1,bungalow
2020-01-09 07:00:00,5.192499731007503,2.9,93,4.6,bungalow
2020-01-09 08:00:00,2.661096919225389,2.0,87,4.6,bungalow
2020-01-09 09:00:00,3.303343265538822,2.0,87,4.6,bungalow
2020-01-09 10:00:00,3.3009273424042314,3.0,81,6.2,bungalow
2020-01-09 11:00:00,2.9848221947679265,5.0,81,6.2,bungalow
2020-01-09 12:00:00,2.498761761565409,6.0,75,7.7,bungalow
2020-01-09 13:00:00,2.0496892906904782,7.0,76,5.1,bungalow
2020-01-09 14:00:00,1.700883074781421,7.0,76,7.2,bungalow
2020-01-09 15:00:00,1.6226627226396697,6.0,81,4.6,bungalow
2020-01-09 16:00:00,1.8346966832146847,6.0,75,5.7,bungalow
2020-01-09 17:00:00,2.20261281774446,5.0,81,5.1,bungalow
2020-01-09 18:00:00,2.45107726437426,4.0,87,4.6,bungalow
2020-01-09 19:00:00,2.6767224085431596,4.0,87,3.6,bungalow
2020-01-09 20:00:00,2.7914524225622084,4.0,87,4.1,bungalow
2020-01-09 21:00:00,2.8426731001826844,4.0,87,4.6,bungalow
2020-01-09 22:00:00,2.8940473857336366,4.0,87,4.1,bungalow
2020-01-09 23:00:00,2.937049218765534,3.0,93,3.1,bungalow
2020-01-10 00:00:00,5.410547446923509,3.0,93,2.6,bungalow
2020-01-10 01:00:00,5.230277398421375,2.9,93,0.5,bungalow
2020-01-10 02:00:00,5.160971578743759,3.0,93,1.5,bungalow
2020-01-10 03:00:00,5.156683983750092,3.0,93,2.6,bungalow
2020-01-10 04:00:00,5.171475569376964,3.0,93,1.5,bungalow
2020-01-10 05:00:00,5.135490922107744,4.0,93,2.6,bungalow
2020-01-10 06:00:00,4.989400713350128,4.0,93,2.1,bungalow
2020-01-10 07:00:00,4.85751869393823,4.0,93,2.6,bungalow
2020-01-10 08:00:00,2.279964516254318,4.0,93,3.1,bungalow
2020-01-10 09:00:00,2.7520278194314227,4.0,93,3.6,bungalow
2020-01-10 10:00:00,2.8163819675755617,6.0,87,3.1,bungalow
2020-01-10 11:00:00,2.6038489477423483,7.0,81,4.6,bungalow
2020-01-10 12:00:00,2.315999693853208,7.0,81,5.7,bungalow
2020-01-10 13:00:00,2.213339227791798,7.0,87,4.1,bungalow
2020-01-10 14:00:00,2.2145584377717302,7.0,87,3.6,bungalow
2020-01-10 15:00:00,2.2156950652202987,7.0,87,4.6,bungalow
2020-01-10 16:00:00,2.2312761740237055,7.0,87,4.1,bungalow
2020-01-10 17:00:00,2.391372025930561,7.0,93,5.1,bungalow
2020-01-10 18:00:00,2.4033016864746326,7.0,93,4.6,bungalow
2020-01-10 19:00:00,2.274270017275437,7.0,93,5.7,bungalow
2020-01-10 20:00:00,2.249201721088832,7.0,100,6.7,bungalow
2020-01-10 21:00:00,2.3447104091171243,8.0,93,6.2,bungalow
2020-01-10 22:00:00,2.239604944103532,8.0,93,5.1,bungalow
2020-01-10 23:00:00,2.164351816533324,8.0,100,4.6,bungalow
2020-01-11 00:00:00,4.535392039661964,8.0,100,5.7,bungalow
2020-01-11 01:00:00,4.1593413061586535,9.0,93,5.7,bungalow
2020-01-11 02:00:00,3.951640681247416,9.0,93,5.7,bungalow
2020-01-11 03:00:00,3.817731323108583,9.0,93,5.1,bungalow
2020-01-11 04:00:00,3.610848354261272,9.0,93,4.6,bungalow
2020-01-11 05:00:00,3.53152741479125,9.0,100,4.1,bungalow
2020-01-11 06:00:00,3.472004682638345,9.0,100,2.6,bungalow
2020-01-11 07:00:00,3.4188750904756784,8.0,100,3.1,bungalow
2020-01-11 08:00:00,1.1917607390095453,8.0,100,3.1,bungalow
2020-01-11 09:00:00,1.7546941862067444,8.0,100,2.6,bungalow
2020-01-11 10:00:00,1.8286766940149637,8.0,100,2.1,bungalow
2020-01-11 11:00:00,1.8526307426168775,8.0,100,2.1,bungalow
2020-01-11 12:00:00,1.855035049342554,9.0,93,2.1,bungalow
2020-01-11 13:00:00,1.7403238960783753,9.0,81,3.1,bungalow
2020-01-11 14:00:00,1.676418513348556,8.0,87,2.6,bungalow
2020-01-11 15:00:00,1.815588152747535,7.0,87,3.1,bungalow
2020-01-11 16:00:00,2.0366252899344217,7.0,81,4.1,bungalow
2020-01-11 17:00:00,2.2336728022451333,6.8,81,3.1,bungalow
2020-01-11 18:00:00,2.339973952680544,4.0,87,2.1,bungalow
2020-01-11 19:00:00,2.70304253879284,4.0,87,2.1,bungalow
2020-01-11 20:00:00,3.007543781481957,3.0,87,2.6,bungalow
2020-01-11 21:00:00,3.191217556753624,2.0,93,3.6,bungalow
2020-01-11 22:00:00,3.449772273313651,0.6,93,2.1,bungalow
2020-01-11 23:00:00,3.774696685458157,0.7,100,3.1,bungalow
2020-01-12 00:00:00,6.40810293484003,0.7,100,3.6,bungalow
2020-01-12 01:00:00,6.007242943527725,0.3,100,3.6,bungalow
2020-01-12 02:00:00,5.850498266280778,0.3,100,3.6,bungalow
2020-01-12 03:00:00,5.897358107222192,0.3,100,2.1,bungalow
2020-01-12 04:00:00,5.903607334953601,0.5,100,2.6,bungalow
2020-01-12 05:00:00,5.887223179102208,0.4,93,3.1,bungalow
2020-01-12 06:00:00,5.882899063559929,0.6,93,3.6,bungalow
2020-01-12 07:00:00,5.854503231901542,1.0,93,3.1,bungalow
2020-01-12 08:00:00,3.187139220070121,1.0,93,2.6,bungalow
2020-01-12 09:00:00,3.61543803373762,1.0,93,3.1,bungalow
2020-01-12 10:00:00,3.653330515189469,2.3,87,4.1,bungalow
2020-01-12 11:00:00,3.4319641189760683,3.8,87,5.7,bungalow
2020-01-12 12:00:00,3.045621182448911,5.5,81,5.7,bungalow
2020-01-12 13:00:00,2.687501791434365,7.0,81,5.7,bungalow
2020-01-12 14:00:00,2.337521123251286,8.0,81,6.7,bungalow
2020-01-12 15:00:00,2.0795268004745417,8.0,81,4.1,bungalow
2020-01-12 16:00:00,1.9959537556940352,6.0,87,3.6,bungalow
2020-01-12 17:00:00,2.322062006317545,5.0,93,4.1,bungalow
2020-01-12 18:00:00,2.646925821031077,5.0,87,4.6,bungalow
2020-01-12 19:00:00,2.7591486459289243,4.0,93,3.1,bungalow
2020-01-12 20:00:00,2.8809165238182355,3.0,93,3.6,bungalow
2020-01-12 21:00:00,3.1159344290399384,4.0,93,4.6,bungalow
2020-01-12 22:00:00,3.153084846133372,4.0,93,4.1,bungalow
2020-01-12 23:00:00,3.1029124465452482,4.0,93,4.6,bungalow
2020-01-13 00:00:00,5.483328215525629,3.0,93,3.1,bungalow
2020-01-13 01:00:00,5.2956713645273314,2.4,93,3.1,bungalow
2020-01-13 02:00:00,5.345694758736121,2.0,93,3.1,bungalow
2020-01-13 03:00:00,5.416388969856505,2.0,100,4.6,bungalow
2020-01-13 04:00:00,5.443635425939483,0.9,100,3.1,bungalow
2020-01-13 05:00:00,5.526453434116576,0.6,100,2.1,bungalow
2020-01-13 06:00:00,5.621712938105708,0.1,100,2.6,bungalow
2020-01-13 07:00:00,5.708072953961701,2.0,93,2.6,bungalow
2020-01-13 08:00:00,3.0204777183184364,0.1,93,2.8,bungalow
2020-01-13 09:00:00,3.524866886524653,0.2,93,3.1,bungalow
2020-01-13 10:00:00,3.6771795023558154,1.4,93,2.6,bungalow
2020-01-13 11:00:00,3.470138709105888,2.8,87,4.1,bungalow
2020-01-13 12:00:00,3.0933670559586703,4.3,81,3.6,bungalow
2020-01-13 13:00:00,2.6875096648391334,5.5,76,3.6,bungalow
2020-01-13 14:00:00,2.349498875012289,6.1,76,3.6,bungalow
2020-01-13 15:00:00,2.141710855108249,7.0,76,3.6,bungalow
2020-01-13 16:00:00,2.048497902906687,5.0,87,3.6,bungalow
2020-01-13 17:00:00,2.4092925925854733,4.0,93,3.6,bungalow
2020-01-13 18:00:00,2.7686425178955356,3.0,93,3.1,bungalow
2020-01-13 19:00:00,2.972789771183104,3.0,93,3.6,bungalow
2020-01-13 20:00:00,3.0968996458138336,3.1,93,4.1,bungalow
2020-01-13 21:00:00,3.176856430259657,3.0,93,3.6,bungalow
2020-01-13 22:00:00,3.2401126853675883,2.0,100,3.6,bungalow
2020-01-13 23:00:00,3.374721800778811,1.8,100,4.1,bungalow
2020-01-14 00:00:00,5.880437380098973,1.5,100,4.1,bungalow
2020-01-14 01:00:00,5.667060998450241,1.0,100,4.1,bungalow
2020-01-14 02:00:00,5.689223151585948,1.0,100,0.5,bungalow
2020-01-14 03:00:00,5.674549387561979,0.2,100,3.1,bungalow
2020-01-14 04:00:00,5.77285136054214,-1.0,100,0.5,bungalow
2020-01-14 05:00:00,5.968061511857129,-1.0,100,2.1,bungalow
2020-01-14 06:00:00,6.0879549288859165,-1.0,100,2.1,bungalow
2020-01-14 07:00:00,6.112649806734437,-1.0,100,2.6,bungalow
2020-01-14 08:00:00,3.523989228997738,-2.0,100,2.6,bungalow
2020-01-14 09:00:00,4.111234348701741,-1.0,100,1.0,bungalow
2020-01-14 10:00:00,3.9690730778849006,1.9,100,0.0,bungalow
2020-01-14 11:00:00,3.324701555242016,2.9,100,3.1,bungalow
2020-01-14 12:00:00,2.7722941527023686,3.7,100,2.6,bungalow
2020-01-14 13:00:00,2.443824446272492,5.1,100,1.0,bungalow
2020-01-14 14:00:00,2.0867221162785206,5.4,100,0.5,bungalow
2020-01-14 15:00:00,1.8633779728254702,5.4,100,0.0,bungalow
2020-01-14 16:00:00,1.908732545163919,3.7,100,0.0,bungalow
2020-01-14 17:00:00,2.4343316910724475,1.3,100,0.0,bungalow
2020-01-14 18:00:00,3.0039053102939812,1.1,100,0.0,bungalow
2020-01-14 19:00:00,3.3127758736287594,0.9,100,0.0,bungalow
2020-01-14 20:00:00,3.42969593015496,0.3,100,0.0,bungalow
2020-01-14 21:00:00,3.579428366438886,-3.0,100,1.5,bungalow
2020-01-14 22:00:00,4.016512069937444,-3.0,100,0.0,bungalow
2020-01-14 23:00:00,4.288557663866018,-3.0,100,0.0,bungalow
2020-01-15 00:00:00,6.710008603329625,-3.0,100,0.0,bungalow
2020-01-15 01:00:00,6.412081750380646,-3.0,100,0.5,bungalow
2020-01-15 02:00:00,6.30236877371609,-3.0,100,0.5,bungalow
2020-01-15 03:00:00,6.251377100779758,-4.0,100,0.0,bungalow
2020-01-15 04:00:00,6.321950065693069,-4.0,100,0.5,bungalow
2020-01-15 05:00:00,6.404139046323202,-3.0,92,1.0,bungalow
2020-01-15 06:00:00,6.345650288054821,-4.0,100,0.0,bungalow
2020-01-15 07:00:00,6.385024268216057,-4.0,100,0.0,bungalow
2020-01-15 08:00:00,3.8904039197428046,-3.0,100,2.1,bungalow
2020-01-15 09:00:00,4.340251513970019,-2.0,100,1.5,bungalow
2020-01-15 10:00:00,4.255656103602866,-2.0,100,1.5,bungalow
2020-01-15 11:00:00,4.120742645592102,0.1,100,1.0,bungalow
2020-01-15 12:00:00,3.810080832932265,0.6,100,0.0,bungalow
2020-01-15 13:00:00,3.503611412744931,1.0,100,2.1,bungalow
2020-01-15 14:00:00,3.4057166630471802,2.0,100,2.6,bungalow
2020-01-15 15:00:00,3.360465582642872,2.0,100,2.1,bungalow
2020-01-15 16:00:00,3.354590879397539,3.0,100,4.1,bungalow
2020-01-15 17:00:00,3.3485264356953994,3.3,100,4.1,bungalow
2020-01-15 18:00:00,3.3127205513636087,3.0,93,2.6,bungalow
2020-01-15 19:00:00,3.3247972516122366,3.5,100,2.1,bungalow
2020-01-15 20:00:00,3.284129012666431,3.0,93,2.6,bungalow
2020-01-15 21:00:00,3.2829413650967525,4.0,93,4.1,bungalow
2020-01-15 22:00:00,3.231768910365696,4.0,87,3.1,bungalow
2020-01-15 23:00:00,3.1579180037728163,4.0,93,2.6,bungalow
2020-01-16 00:00:00,5.523057778289197,4.0,93,3.1,bungalow
2020-01-16 01:00:00,5.227888332020796,4.0,93,3.1,bungalow
2020-01-16 02:00:00,5.125187168211706,4.0,87,4.1,bungalow
2020-01-16 03:00:00,5.0871126827294075,4.0,87,4.1,bungalow
2020-01-16 04:00:00,5.061475853331363,4.0,93,3.1,bungalow
2020-01-16 05:00:00,5.012845617262754,4.0,93,4.1,bungalow
2020-01-16 06:00:00,4.976823655408074,4.0,93,3.6,bungalow
2020-01-16 07:00:00,4.953146114311196,3.0,93,3.6,bungalow
2020-01-16 08:00:00,2.499188314579821,3.0,93,3.6,bungalow
2020-01-16 09:00:00,3.0898497354191146,3.0,100,4.1,bungalow
2020-01-16 10:00:00,3.0193505042554842,5.0,93,5.1,bungalow
2020-01-16 11:00:00,2.6086350019242923,7.0,87,6.7,bungalow
2020-01-16 12:00:00,2.108268539467131,8.0,87,5.1,bungalow
2020-01-16 13:00:00,1.7702015455979505,7.0,93,4.1,bungalow
2020-01-16 14:00:00,1.9147360401058693,7.0,93,4.6,bungalow
2020-01-16 15:00:00,2.148840573693458,7.0,93,3.6,bungalow
2020-01-16 16:00:00,2.191834269565803,6.0,100,5.1,bungalow
2020-01-16 17:00:00,2.3997169964425225,6.8,87,7.2,bungalow
2020-01-16 18:00:00,2.4772622712684798,6.1,87,5.1,bungalow
2020-01-16 19:00:00,2.551295652851604,5.4,81,5.7,bungalow
2020-01-16 20:00:00,2.7435992701771137,4.0,81,5.1,bungalow
2020-01-16 21:00:00,3.0242142380572665,4.4,87,5.1,bungalow
2020-01-16 22:00:00,3.149388633521673,2.0,93,4.6,bungalow
